event_id,event_articles_count,event_representative_title,event_sources,event_industry,event_company,event_sources_count,citation_count,citation_index,citation_level
E1342,1,Новое землетрясение произошло в Черном море у берегов Севастополя.,"[""m24.ru""]",строительство,,1,0,0.0,не растиражирована
E1343,1,"Жертва перевела мошеннику 40 тысяч рублей и подожгла квартиру из-за обещания крупной страховой выплаты, прояснила ситуацию общественница.","[""yamal-media.ru""]",недвижимость,,1,0,0.0,не растиражирована
E1344,1,"Совкомбанк объявляет о запуске акции «Торговый эквайринг по 0,5%» для предпринимателей и компаний.","[""akm.ru""]",потребительский сектор,,1,0,0.0,не растиражирована
E1345,2,"Строительство такой инфраструктуры - часть многочисленных шагов для развития системы образования в регионах, подчеркнул председатель правительства.","[""rg.ru""]",строительство,,1,0,0.0,не растиражирована
E1346,1,«Адекватные люди не возьмут»: почему замок Пугачевой годами не находит покупателя,"[""rtvi.com""]",недвижимость,,1,0,0.0,не растиражирована
E1347,1,"Конституционный суд (КС) России направил на пересмотр дело о взыскании с властей Барнаула, к которым жилье, служившее залогом при оформлении кредита, перешло после смерти его собственницы, разницы между рыночной стоимостью этого жилья и ценой его продажи на торгах, следует из материалов суда.","[""realty.ria.ru""]",недвижимость,,1,0,0.0,не растиражирована
E1348,1,"В программу войдут 12 дебютов из России и стран Евразии.Международный фестиваль дебютных фильмов Евразийского континента «Одна шестая» в Екатеринбурге впервые включит в программу анимационные работы, сообщает 22 июня пресс-служба Свердловской киностудии. В программу войдут 12 дебютов из России и стран Евразии. По заданию конкурса, мультфильмы должны быть сняты не позднее 2025 года и длиться не более 20 минут.","[""kino.mirtesen.ru""]",наука,,1,0,0.0,не растиражирована
E1349,1,"МедРокет — международная медтех-платформа для клиники, врача и пациента.","[""companies.rbc.ru""]",наука,,1,0,0.0,не растиражирована
E1350,1,Детский этнографический ансамбль сето «Тсиргукысы» представит Псковскую область на III Всероссийской детской Фльклориаде.,"[""pskov.aif.ru""]",наука,,1,0,0.0,не растиражирована
E1351,1,"Больше недели добровольцы и спасатели ищут восьмилетнего Хизира Дербичева, пропавшего на реке Сунжа в Ингушетии.","[""stav.aif.ru""]",наука,,1,0,0.0,не растиражирована
E1352,1,"За последние полгода жители России стали покупать меньше товаров и чаще выбирать более доступные категории, пишет ТАСС со ссылкой на слова генерального директора ритейлера X5 Игоря Шехтермана.","[""retail.ru""]",потребительский сектор,,1,0,0.0,не растиражирована
E1353,1,"Каждый пятый житель Краснодарского края страдает от аллергии на амброзию, сообщает « Бизнес ФМ Краснодар » со ссылкой на аллерголога-иммунолога Сергея Петренко.","[""kuban.aif.ru""]",экология,,1,0,0.0,не растиражирована
E1354,1,"Источник: «Азбука вкуса» «Азбука вкуса» выпустила линейку летних десертов с ягодами и фруктами, бисквитами, муссовыми начинками и тематическим декором ручной работы.","[""retail.ru""]",потребительский сектор,,1,0,0.0,не растиражирована
E1355,1,"Автомобиль влетел в людей в центре Москвы, есть пострадавшие","[""ura.news""]",транспорт,,1,0,0.0,не растиражирована
E1356,1,"Скорая помощь привезла в Сергиево-Посадскую больницу мужчину, у которого несколько дней были сильные боли в животе и рвота.","[""m24.ru""]",наука,,1,0,0.0,не растиражирована
E1357,1,Проверка выявила неудовлетворительное состояние дачи работы Кекушева в Подмосковье,"[""m.interfax.ru""]",наука,,1,0,0.0,не растиражирована
E1358,1,Как приготовить окрошку?,"[""thecity.m24.ru""]",сельское хозяйство,,1,0,0.0,не растиражирована
E1359,1,"В Москве иномарка сбила группу рабочих, есть пострадавшие","[""news.mail.ru""]",строительство,,1,0,0.0,не растиражирована
E1360,1,"22 июня, Минск /Корр.","[""belta.by""]",нефтегаз,,1,0,0.0,не растиражирована
E1361,1,"Три человека погибли, минимум четверо пострадали после употребления вина с метанолом, которое продают в продуктовых магазинах на Бали.","[""vm.ru""]",экология,,1,0,0.0,не растиражирована
E1362,1,"Напомним, с 22 июня в Крыму полностью приостанавливается бронирование мест, прием и размещение детей в летних лагерях региона.","[""rg.ru""]",политика,,1,0,0.0,не растиражирована
E1363,3,"Новый единый цифровой ресурс для дошкольного образования, который будет включать методические и другие материалы, запустят в России с сентября 2026 года.","[""m24.ru"", ""ura.news"", ""vm.ru""]",наука,,3,2,50.0,низкая
E1364,1,"В Нижневартовске с 20 по 27 июня проводят Молодёжную неделю, сообщили в мэрии города.","[""ugra.aif.ru""]",потребительский сектор,,1,0,0.0,не растиражирована
E1365,1,"- директор Национального медицинского исследовательского центра травматологии и ортопедии имени Н.Н. Приорова Минздрава России, главный внештатный специалист травматолог-ортопед Минздрава России, член-корреспондент РАН Антон НАЗАРЕНКО; - советник директора Национального медицинского исследовательского центра травматологии и ортопедии имени Н.Н. Приорова Минздрава России, профессор кафедры травматологии и ортопедии, академик РАН Николай ЗАГОРОДНИЙ; - заведующий научным отделением неотложной нейрохирургии НИИ скорой помощи им. Н.В. Склифосовского Департамента здравоохранения города Москвы, профессор кафедры фундаментальной нейрохирургии РНИМУ им. Н.И. Пирогова Минздрава России, главный внештатный специалист-нейрохирург Департамента здравоохранения города Москвы, член-корреспондент РАН Андрей ГРИНЬ; - директор Национального медицинского исследовательского центра травматологии и ортопедии имени Р.Р. Вредена Минздрава России Рашид ТИХИЛОВ; - заведующий кафедрой травматологии и ортопедии Башкирского государственного медицинского университета Булат МИНАСОВ; - директор НИИ ревматологии имени В.А. Насоновой, главный внештатный специалист-ревматолог Минздрава России, заслуженный врач Российской Федерации, член-корреспондент РАН Александр ЛИЛА.","[""ria.ru""]",наука,,1,0,0.0,не растиражирована
E1366,1,"Производитель микросхем памяти SK Hynix впервые обогнал Samsung Electronics по рыночной капитализации и стал самой дорогой публичной компанией Южной Кореи, сообщает агентство Ренхап.","[""1prime.ru""]",телекоммуникации,,1,0,0.0,не растиражирована
E1367,1,"На этой неделе в большинстве районов Петрозаводска отключат горячую воду для инженерных работ на тепловых сетях, сообщает администрация округа.","[""karel.aif.ru""]",энергетика,,1,0,0.0,не растиражирована
E1368,1,"Британский актер Дэвид Дейкер, известный по участие в популярных сериалах ""Коронация"" и ""Доктор Кто"", скончался в возрасте 90 лет, сообщает газета Daily Star.","[""ria.ru""]",наука,,1,0,0.0,не растиражирована
E1369,1,"RT показал, как Дагестан восстанавливается после паводка","[""kolomna-spravka.ru""]",строительство,,1,0,0.0,не растиражирована
E1370,1,Компания «Автопилот» — надежный транспортный оператор для решения повседневных задач любой сложности в любой точке России.,"[""companies.rbc.ru""]",транспорт,,1,0,0.0,не растиражирована
E1371,1,"Тромбоэмболия легочной артерии – это опасное состояние, которое может привести к быстрой смерти, поэтому важно знать его симптомы, заявил врач и телеведущий Александр Мясников.","[""bel.aif.ru""]",экономика,,1,0,0.0,не растиражирована
E1372,1,"Мероприятия ко Дню рыбака стартовали в Тазовском районе Гости увидели церемонию открытия, поучаствовали в спортивных состязаниях и развлекательных активностях для детей, а передовики производства и лучшие рыбаки получили заслуженные награды.","[""yamal-media.ru""]",потребительский сектор,,1,0,0.0,не растиражирована
E1373,1,Специалисты Сеченовского Университета призвали не начинать борьбу с проблемами кожи с косметологических процедур.,"[""life.ru""]",наука,,1,0,0.0,не растиражирована
E1374,1,Нижний Новгород.,"[""militarynews.ru""]",нефтегаз,Лукойл,1,0,0.0,не растиражирована
E1375,1,"Зампред Комитета Госдумы по контролю Георгий Камнев предложил закрепить в законе о такси норму, согласно которой электромобили могут не подчиняться требованиям статьи о локализации производства и баллах.","[""pnp.ru""]",энергетика,,1,0,0.0,не растиражирована
E1376,1,Укус муравья может привести к сильной аллергической реакции.,"[""vm.ru""]",наука,,1,0,0.0,не растиражирована
E1377,1,"Пользователи немецкого программного обеспечения для удаленного доступа TeamViewer жалуются на сбои в работе сервиса, свидетельствуют данные сайта Downdetector, который отслеживает сбои и отключения популярных интернет-ресурсов.","[""1prime.ru""]",телекоммуникации,,1,0,0.0,не растиражирована
E1378,1,"Занзибар становится всё популярнее среди российских туристов — спрос на пляжный отдых на архипелаге вырос почти на 30%, а сафари-туры в Танзанию и Кению — более чем на 60%, сообщили в Российском союзе туриндустрии.","[""life.ru""]",потребительский сектор,,1,0,0.0,не растиражирована
E1379,1,Тверичанка заплатила мошенникам за фейковую фотосессию.,"[""tver.aif.ru""]",телекоммуникации,,1,0,0.0,не растиражирована
E1380,1,"Появление ""цифровых клинеров"", которые якобы зарабатывают до 100 тысяч рублей в день на удалении следов пользователей в интернете, вызывает сомнения.","[""m24.ru""]",телекоммуникации,,1,0,0.0,не растиражирована
E1381,1,"Первый случай смертельного отравления алкогольным напитком, который продают почти в любом продуктовом магазине на острове Бали, произошел еще в 2008 году.","[""rg.ru""]",экология,,1,0,0.0,не растиражирована
E1382,1,На Зеленодольском заводе имени А.М. Горького состоялась церемония спуска на воду нового буксира «Кулой».,"[""aif.ru""]",промышленность,,1,0,0.0,не растиражирована
E1383,1,"22 июня, Минск /Корр.","[""belta.by""]",транспорт,,1,0,0.0,не растиражирована
E1384,1,Совкомбанк и Volga приступают к сотрудничеству и запускают совместную программу автокредитования с брендом Volga.,"[""akm.ru""]",промышленность,,1,0,0.0,не растиражирована
E1385,1,"Центр экономических исследований «РИА Рейтинг» отранжировал регионы России , исходя из результатов их социально-экономического развития в 2025 году.","[""tula.aif.ru""]",экономика,,1,0,0.0,не растиражирована
E1386,1,"Новые правила семейной ипотеки могут отразиться на рынке недвижимости в ЯНАО «Введение дифференцированных ставок по семейной ипотеке в привязке к количеству детей, на наш взгляд, самое серьезное ограничение из анонсированных властями к 1 июля 2026 года.","[""yamal-media.ru""]",недвижимость,,1,0,0.0,не растиражирована
E1387,1,"Пользователи соцсети X по всему миру сообщают о масштабных сбоях в ее работе, свидетельствуют данные сайта Downdetector, который отслеживает сбои и отключения популярных интернет-ресурсов.","[""ria.ru""]",телекоммуникации,,1,0,0.0,не растиражирована
E1388,1,В Мурманске заработал самый северный флагман Befree в мире.,"[""retail.ru""]",потребительский сектор,,1,0,0.0,не растиражирована
E1389,1,Грустным постом поделилась в Telegram предприниматель и мама троих детей Алина Тютькова — в Волгограде на восьмом году жизни закрывается кафе Angel Cakes.,"[""vlg.aif.ru""]",потребительский сектор,,1,0,0.0,не растиражирована
E1390,1,С начала января по 19 июня 2026 года Приморским межрегиональным управлением Россельхознадзора из Приморского края и Сахалинской области оформлено на экспорт 11 тыс. партий рыбы и морепродуктов общим весом 630 тыс. т.,"[""akm.ru""]",нефтегаз,,1,0,0.0,не растиражирована
E1391,2,"АКРА подтвердило рейтинг Санкт-Петербурга и его облигаций на уровне ""AAA(RU)""","[""rusbonds.ru"", ""vedomosti.ru""]",экономика,,2,1,31.55,низкая
E1392,1,"В открытом доступе появилась ранее неизвестная запись песни Виктора Цоя «Дети минут», которая долгие годы считалась утраченной.","[""life.ru""]",наука,,1,0,0.0,не растиражирована
E1393,1,Власти Тарко-Сале позвали предпринимателей на ярмарку в День молодежи Мероприятие будет проходить с 10:00 до 22:00 в парке «Прибрежный».,"[""yamal-media.ru""]",потребительский сектор,,1,0,0.0,не растиражирована
E1394,1,"22 июня, Минск /Корр.","[""belta.by""]",политика,,1,0,0.0,не растиражирована
E1395,1,"Снижение процентной ставки до 14,25 %, по словам политолога и финансиста Романа Иноземцева, выглядит тревожным сигналом.","[""kuban.aif.ru""]",экономика,,1,0,0.0,не растиражирована
E1396,1,Петрозаводск.,"[""militarynews.ru""]",экология,,1,0,0.0,не растиражирована
E1397,1,"Курс китайской валюты по отношению к российской в понедельник повышается восьмую сессию подряд, следует из данных Московской биржи.","[""1prime.ru""]",экономика,,1,0,0.0,не растиражирована
E1398,1,"По словам собеседника издания, только в зимний период жилищно-коммунальные услуги, охрана и поддержание жизнедеятельности загородного поместья обходятся Примадонне более чем в 700 тысяч рублей ежемесячно.","[""rg.ru""]",недвижимость,,1,0,0.0,не растиражирована
E1399,1,"Еще 17 гектаров земли в 14 регионах России перейдут в управление ""Дом.РФ"" по решению правительственной комиссии, говорится в сообщении правительства РФ.","[""realty.ria.ru""]",строительство,,1,0,0.0,не растиражирована
E1400,1,"Сотрудники центра «Безмятежное море» в Севастополе и волонтеры почти месяц спасают взрослую белобочку Деметру и ее дочку Персефону, сообщает «КП-Крым».","[""krym.aif.ru""]",экология,,1,0,0.0,не растиражирована
E1401,1,"- Профильное вступительное испытание позволит углубить подготовку учителей-предметников, - считает Сергей Тарасов.","[""rg.ru""]",наука,,1,0,0.0,не растиражирована
E1402,1,"Поисково-спасательные работы, длившиеся более восьми дней, завершены.","[""yamal-media.ru""]",строительство,,1,0,0.0,не растиражирована
E1403,1,"Контроль за продажами топлива прикамским аграриям будет усилен, сообщила пресс-служба УФАС по Пермскому краю.","[""perm.aif.ru""]",нефтегаз,,1,0,0.0,не растиражирована
E1404,1,"Санкт-Петербург занял первую строчку в общероссийском рейтинге регионов с наименьшей долей жителей, чьи доходы находятся за чертой бедности.","[""osnmedia.ru""]",экономика,,1,0,0.0,не растиражирована
E1405,1,— 24 и 25 июня у посетителей ботанического сада появится уникальная возможность прогуляться по розарию в компании куратора коллекции и узнать все его секреты.,"[""sb.by""]",недвижимость,,1,0,0.0,не растиражирована
E1406,1,Акционеры «Цифровых привычек» проголосовали за преобразование компании в ПАО,"[""vedomosti.ru""]",телекоммуникации,,1,0,0.0,не растиражирована
E1407,1,Москва.,"[""interfax-russia.ru""]",промышленность,,1,0,0.0,не растиражирована
E1408,1,ФАС не достучалась до АЗС в Москве: независимые заправки не снижают цены,"[""eadaily.com""]",нефтегаз,,1,0,0.0,не растиражирована
E1409,2,"Резервный борт с пассажирами незапланированно севшего в Махачкале рейса авиакомпании ""Победа"" вылетел в Москву, сообщил перевозчик.","[""life.ru"", ""ria.ru""]",транспорт,,2,1,31.55,низкая
E1410,1,"Свыше 38,3 тысячи абитуриентов подали заявления в вузы в течение первого дня приемной кампании в российские университеты, сообщили РИА Новости в Минобрнауки РФ.","[""ria.ru""]",политика,,1,0,0.0,не растиражирована
E1411,1,"В Ноябрьске за выходные задержали двух нетрезвых водителей «Состояние опьянения одного водителя подтвердилось, а второй от прохождения медицинского освидетельствования отказался», — отметили в инспекции.","[""yamal-media.ru""]",транспорт,,1,0,0.0,не растиражирована
E1412,1,С начала 2026 года работники Центральной пригородной пассажирской компании (ЦППК) удалили с вагонов поездов почти 12 тысяч квадратных метров граффити.,"[""m24.ru""]",транспорт,,1,0,0.0,не растиражирована
E1413,1,"27 июня в Коле состоится традиционный фестиваль для выпускников «Арктический берег», сообщает пресс-служба правительства региона.","[""murmansk.aif.ru""]",наука,,1,0,0.0,не растиражирована
E1414,1,"Балерина Анастасия Волочкова в очередной раз призналась, что очень тоскует по бизнесмену Сулейману Керимову.","[""vm.ru""]",наука,,1,0,0.0,не растиражирована
E1415,1,"Жители и гости столицы смогут посетить ежегодную выставку ""Розы для Подмосковья"" в Ботаническом саду МГУ имени Ломоносова ""Аптекарский огород"".","[""m24.ru""]",наука,,1,0,0.0,не растиражирована
E1416,1,"Автомобиль врезался в рабочих, которые наносили дорожную разметку в Хамовниках в центре Москвы.","[""vm.ru""]",транспорт,,1,0,0.0,не растиражирована
E1417,1,Глава города Александр Новиков обратил внимание территориальных управлений на недостаточную работу по фиксации нарушений правил парковки.,"[""smol.aif.ru""]",политика,,1,0,0.0,не растиражирована
E1418,1,"""Анкамикс"" установил ставку 20-го купона облигаций объемом 10 млн руб. на уровне 27% годовых","[""rusbonds.ru""]",экономика,,1,0,0.0,не растиражирована
E1419,1,"«Главным отличием конкурса в этом году является участие 63 педагогов в финале, такого большого количества финалистов никогда не было.","[""sb.by""]",политика,,1,0,0.0,не растиражирована
E1420,1,"Летний сезон традиционно ассоциируется с ремонтами, однако неосторожное обращение со строительными отходами может обернуться серьезными финансовыми потерями для жителей.","[""osnmedia.ru""]",экология,,1,0,0.0,не растиражирована
E1421,1,В Москве произошло ДТП с участием двух легковых автомобилей.,"[""osnmedia.ru""]",транспорт,,1,0,0.0,не растиражирована
E1422,1,"Стоимость всех видов топлива выросла на всех крупных столичных сетях АЗС за исключением одной ""Тебойл"".","[""rg.ru""]",нефтегаз,,1,0,0.0,не растиражирована
E1423,1,"Бизнесмена родом из Новосибирска задержали в столице Таиланда Бангкоке, его подозревают в отмывании денег для международной преступной группировки.","[""vm.ru""]",потребительский сектор,,1,0,0.0,не растиражирована
E1424,1,Статистику по активности клещей за прошлую неделю предоставили в управлении Роспотребнадзора по Калужской области.,"[""kaluga.aif.ru""]",наука,,1,0,0.0,не растиражирована
E1425,1,Из-за отрицательных результатов проверки герметичности газопровода в четырех жилых зданиях Самары временно прекратили подачу газа.,"[""samara.aif.ru""]",нефтегаз,,1,0,0.0,не растиражирована
E1426,1,Москва.,"[""interfax-russia.ru""]",недвижимость,,1,0,0.0,не растиражирована
E1427,1,"Исполнительный директор Национального исследовательского центра «Здоровое питание», диетолог и гастроэнтеролог первой категории Нурия Дианова в беседе с «Радио 1» рассказала о нормах потребления яиц.","[""osnmedia.ru""]",наука,,1,0,0.0,не растиражирована
E1428,1,трамваи-лаборатории вышли на новые маршруты в Москве,"[""ntv.ru""]",транспорт,,1,0,0.0,не растиражирована
E1429,1,"Исследователи Витватерсрандского университета утверждают: регулярная физическая активность — самое мощное и доступное средство профилактики и лечения заболеваний, которое хронически недооценивается.","[""pronedra.ru""]",наука,,1,0,0.0,не растиражирована
E1430,1,"На курорте Байяибе в Доминикане произошёл пожар, в результате которого погибла 46-летняя гражданка Италии.","[""bel.aif.ru""]",экология,,1,0,0.0,не растиражирована
E1431,1,"Специалисты «Россетей Ленэнерго» выделили более 1,2 мегаватта мощности участкам, которые расположены в дачном некоммерческом партнерстве в Лопухинском сельском поселении Ломоносовского района Ленинградской области.","[""vm.ru""]",энергетика,,1,0,0.0,не растиражирована
E1432,1,Рост цен на бензин и дизельное топливо не приведёт к внеплановому повышению стоимости проезда в общественном транспорте Новосибирска.,"[""nsk.aif.ru""]",нефтегаз,,1,0,0.0,не растиражирована
E1433,1,"Михаил Вишневский раскрыл НСН, что на грибной сезон благоприятно влияют перепады погоды. Судя по погоде в зимний период и по тому, какая она стоит в последние месяцы, летне-осенний грибной сезон должен быть на твердую четверку.","[""nsn.fm""]",экология,,1,0,0.0,не растиражирована
E1434,1,«Ведьмина служба доставки» Хаяо Миядзаки выйдет в 4K-реставрации,"[""kino.mail.ru""]",промышленность,,1,0,0.0,не растиражирована
E1435,1,"В Санкт-Петербурге продолжается восстановление здоровья девушки, которую в конце мая бывший молодой человек облил кислотой и изрезал ножом в квартире на Железноводской улице.","[""life.ru""]",наука,,1,0,0.0,не растиражирована
E1436,1,"Депутаты фракции «Справедливая Россия» во главе с ее руководителем Сергеем Мироновым 22 июня внесли в Госдуму законопроект, которым предлагается ввести обязательный платеж в размере 3% от суммы каждого трансграничного перевода.","[""pnp.ru""]",политика,,1,0,0.0,не растиражирована
E1437,1,"Житель США показал, как торнадо стер его дом с лица земли: видео","[""news.mail.ru""]",строительство,,1,0,0.0,не растиражирована
E1438,1,"22 июня, Минск /Корр.","[""belta.by""]",экология,,1,0,0.0,не растиражирована
E1439,1,"Мэр Рыбинска Дмитрий Рудаков рассказал, где появился бензин.","[""yar.aif.ru""]",нефтегаз,,1,0,0.0,не растиражирована
E1440,1,Двадцатипятилетний местный житель решил прокатиться на чужой машине.,"[""rostov.aif.ru""]",транспорт,,1,0,0.0,не растиражирована
E1441,1,Безобразную сцену заснял на видео житель Красноармейского района Волгограда.,"[""vlg.aif.ru""]",строительство,,1,0,0.0,не растиражирована
E1442,1,Роспотребнадзор закрыл ресторан «Иль Густо» в Салехарде из‐за саннарушений По результатам проверки в отношении АО «Салехардобщепит» возбуждено административное производство.,"[""yamal-media.ru""]",потребительский сектор,,1,0,0.0,не растиражирована
E1443,1,С 1 июля подорожает проезд в общественном транспорте в Сочи.,"[""kuban.aif.ru""]",транспорт,,1,0,0.0,не растиражирована
E1444,1,"Россиянам рассказали о новой схеме мошенничества, сообщает kubnews .","[""kuban.aif.ru""]",политика,,1,0,0.0,не растиражирована
E1445,1,"Руководитель прогностического центра «Метео» Александр Шувалов сообщил «Радио 1», что атмосферный дождевой фронт уже оказывает влияние на погоду в Москве и Московской области.","[""osnmedia.ru""]",экология,,1,0,0.0,не растиражирована
E1446,1,Дочерняя компания филиппинского оператора связи PLDT Inc. в секторе дата-центров планирует привлечь $397 млн в рамках IPO в четвертом квартале 2026 года.,"[""akm.ru""]",телекоммуникации,,1,0,0.0,не растиражирована
E1447,1,"Статус Галкина* не позволит вывести деньги с продажи имущества Фото: Зураб Джавахадзе © URA.RUРоссийская певица Алла Пугачева, уехавшая заграницу, не сможет избавиться от недвижимости, которая осталась на территории России из-за мужа иноагента.","[""ura.news""]",недвижимость,,1,0,0.0,не растиражирована
E1448,1,"HR-эксперт Валентина Романова рассказала, что летом у сотрудников может накапливаться усталость из-за жары, отпусков коллег, повышенной нагрузки и длинного рабочего периода без заметной паузы.","[""russian.rt.com""]",энергетика,,1,0,0.0,не растиражирована
E1449,1,"Педагог-психолог Шамиль Ахмадуллин рассказал, что летом поддерживать когнитивные навыки ребёнка лучше не через учебники и принуждение, а через интеллектуальные игры, загадки, логические задачи и небольшие квесты.","[""russian.rt.com""]",наука,,1,0,0.0,не растиражирована
E1450,1,"Врач-флеболог, сосудистый хирург Дмитрий Некрасов рассказал, что жара может усиливать симптомы варикоза, поскольку при повышении температуры сосуды расширяются для отвода тепла.","[""russian.rt.com""]",наука,,1,0,0.0,не растиражирована
E1451,1,ЦБ повысил официальный курс доллара,"[""vedomosti.ru""]",экономика,,1,0,0.0,не растиражирована
E1452,1,Эстрадная певица и автор песен Алла Пугачёва не может продать принадлежащий ей замок в деревне Грязь Московской области из-за слишком больших расходов на его содержание.,"[""russian.rt.com""]",недвижимость,,1,0,0.0,не растиражирована
E1453,1,"""Газель"" въехала в стоящие после мелкого ДТП машины на 85-м километре Московской кольцевой автодороги (МКАД), погиб один человек, сообщили в столичной Госавтоинспекции.","[""ria.ru""]",транспорт,,1,0,0.0,не растиражирована
E1454,1,"Финансист Андрей Лобода спрогнозировал, что в ближайшие дни рубль может сохранить стабильность, а доллар будет колебаться в пределах 71,50—74,75 рубля.","[""russian.rt.com""]",экономика,,1,0,0.0,не растиражирована
E1455,1,Кошта объявил о переносе саммита ЕС-Великобритания из-за отставки Стармера,"[""m.interfax.ru""]",политика,,1,0,0.0,не растиражирована
E1456,1,Пользователи по всему миру не могут получить доступ к любимым сервисам — всё из-за сбоя в работе Cloudflare.,"[""life.ru""]",телекоммуникации,,1,0,0.0,не растиражирована
E1457,1,Иллюстрация: pronedra.ru Европейский рынок газа входит в летний сезон 2026 г. с заметным отставанием по темпам заполнения подземных хранилищ.,"[""pronedra.ru""]",нефтегаз,,1,0,0.0,не растиражирована
E1458,1,"Усилителей вкуса, ароматизаторов и других лишних добавок не должно быть в составе качественного сала, рассказала старший преподаватель кафедры пищевой безопасности Университета Росбиотех Анна Джабакова.","[""ria.ru""]",наука,,1,0,0.0,не растиражирована
E1459,1,"Падение акций онлайн-платформы для поиска, аренды и продажи недвижимости ""Циан"" на Московской бирже до 14% к вечеру понедельника вызвано дивидендной отсечкой, рассказал РИА Недвижимость аналитик ФГ ""Финам"" Дмитрий Лозовой.","[""ria.ru""]",недвижимость,,1,0,0.0,не растиражирована
E1460,1,Сочи.,"[""academia.interfax.ru""]",наука,,1,0,0.0,не растиражирована
E1461,2,В Москве за неделю выросли средние цены на бензин и дизельное топливо.,"[""osnmedia.ru"", ""vedomosti.ru""]",нефтегаз,,2,1,31.55,низкая
E1462,1,"Просроченная задолженность в краудфандинге в 2025 году выросла до 7,2 млрд руб.","[""m.interfax.ru""]",экономика,,1,0,0.0,не растиражирована
E1463,1,Акции «Газпрома» рухнули ниже психологической отметки в 100 рублей,"[""avia.pro""]",экономика,,1,0,0.0,не растиражирована
E1464,1,"Один ребенок погиб, еще двое детей получили ранения в результате взрыва 40-миллиметрового минометного снаряда в провинции Котабато на острове Минданао на Филиппинах, пишет филиппинская газета Inquirer.","[""ria.ru""]",металлургия,,1,0,0.0,не растиражирована
E1465,1,"Друг актёра и преподавателя Школы-студии МХАТ Вячеслава Рыбакова Александр рассказал, что артист долго боролся с онкологическим заболеванием.","[""russian.rt.com""]",наука,,1,0,0.0,не растиражирована
E1466,2,"Акции космической компании SpaceX, принадлежащей Илону Маску, в понедельник падают в цене на 9%, следует из данных торгов.","[""1prime.ru"", ""vedomosti.ru""]",недвижимость,,2,1,31.55,низкая
E1467,1,"Правящая коалиция немецкого канцлера Фридриха Мерца планирует поддержать крупную реформу пенсионной системы, сообщает агентство Bloomberg со ссылкой на источники.","[""russian.rt.com""]",экономика,,1,0,0.0,не растиражирована
E1468,1,"22 июня, Минск /Корр.","[""belta.by""]",экология,,1,0,0.0,не растиражирована
E1469,1,Актёр Дэвид Дейкер умер на 91-м году жизни,"[""kolomna-spravka.ru""]",наука,,1,0,0.0,не растиражирована
E1470,1,Ставрополь.,"[""militarynews.ru""]",политика,,1,0,0.0,не растиражирована
E1471,2,"Сергей и Ирина Усольцевы с пятилетней дочерью, пропавшие в тайге Красноярского края, перед исчезновением делали остановку в посёлке Мина.","[""life.ru"", ""osnmedia.ru""]",наука,,2,1,31.55,низкая
E1472,1,Поставки рыбы и морепродуктов из России в Китай за первые пять месяцев 2026 года продемонстрировали значительный рост.,"[""vm.ru""]",экономика,,1,0,0.0,не растиражирована
E1473,1,Найден оптимальный способ обучения ИИ в нестабильных сетях,"[""news.mail.ru""]",телекоммуникации,,1,0,0.0,не растиражирована
E1474,1,Семь краснокнижных стерхов прибыли на Ямал.,"[""yamal-media.ru""]",наука,,1,0,0.0,не растиражирована
